"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
-0.626453810742332,-0.620366677224124,0.409401839650934,0.893673702425513,1.0744409582779,0.0773031227369236,-0.341066979637804,-0.707568232617297,-1.08690881697743,-1.54140256690726,1.13496508865819,0.241895903606986,-1.55703574445065,0.341248399134537,1.54688133441627,0.850043471893941,0.344194027368263,1.62120288295757,0.714085544432429,-0.570994285312183
0.183643324222082,0.0421158731442352,1.68887328620405,-1.0472981490613,1.89565477419858,-0.296868642156621,1.50242453423459,1.97157201447823,-1.82608301264641,0.194321069901269,1.11193184503695,-1.13275941105242,1.92316365296288,1.31616716303968,0.178920971863378,-0.925312995099251,0.0127198373321256,-0.329102801964517,0.581384629232897,0.286539016362005
-0.835628612410047,-0.910921648552446,1.58658843344197,1.97133738622415,-0.602997303605094,-1.18324224043267,0.5283077123164,-0.0899986806477491,0.995281807292567,0.264422549440984,-0.870777633605343,1.48990741365323,-1.85682962839986,-0.959776483661365,-0.282546591643236,0.893581214441206,-0.873450133188962,-2.32640952744011,-0.146723902426033,1.14761985588741
1.59528080213779,0.158028772404075,-0.330907800682766,-0.383632106288362,-0.390867820723137,0.0112926884238996,0.542191355464308,-0.0140172519319242,-0.0118617814307389,-1.11873516870975,0.210731585072843,-0.248247104968965,-2.10611843559503,-1.20557521138083,-0.76729877857509,-0.941009737811872,0.342800284341219,2.1929979995365,1.50698177745129,0.139558702073078
0.329507771815361,-0.654584643918818,-2.28523553529247,1.65414530227499,-0.416222031530192,0.991601036059367,-0.136673355717877,-1.12345693711015,-0.599628394751609,0.650952956147074,0.0693956473744585,0.183583707943453,0.697648526944346,1.56757305821464,-0.576404240243122,0.538952094101553,-0.177387754282478,-1.08247997639693,-0.279532643245176,0.0889266087987601
-0.820468384118015,1.76728726937265,2.49766158983416,1.51221269395063,-0.375657422820391,1.59396745390374,-1.13673385330273,-1.34413012337621,-0.177947986602105,-1.032900238582,-1.66264885284192,0.404871009439746,0.907444407728329,0.225285799791068,-0.914855840000763,-0.181974398105336,0.921433254590606,-0.506360967360063,2.02773873329871,-2.63015931699317
0.487429052428485,0.716707476017206,0.667066166765493,0.082965733585914,-0.366630945702358,-1.37271127092917,-1.49662715435579,-1.52315577106209,-0.425981341802302,0.659201499417982,0.81083998017723,-0.994124469309423,-0.195988198884024,-0.92241065744061,0.369910961287378,0.891767594965122,0.300944402209543,0.0959189568330369,-1.19574019582924,-1.21722083212186
0.738324705129217,0.910174229495227,0.5413273359637,0.5672209148515,-0.295677452700886,-0.249610933042319,-0.223385643556595,-0.421968210382174,0.996658776455071,0.237829399627714,-1.91234579604708,-1.08542932956727,-0.2068204879556,-1.07377241040219,-1.46768436330169,1.32920820523491,0.693386752709799,-0.120165257941563,1.31231789167378,0.749152578850181
0.575781351653492,0.384185357826345,-0.0133995231459087,-1.02454847953446,1.44182041019987,1.15942452685555,2.00171922777288,1.36092446408098,0.727660708501531,0.71527594710452,-1.24675342879504,-0.0485425545297223,0.725043170475101,-0.552358285562395,-1.74536197840808,-0.103466125206476,0.325471906278775,-1.51866762967456,-0.524007512771118,-1.41593292411236
-0.305388387156356,1.68217608051942,0.510108422952926,0.323006503022436,-0.697538291913041,-1.1142223478436,0.221703816213622,1.75379484533487,-1.72663059586351,-0.93848303919385,0.998154445057314,0.576085600512206,1.3987189554318,0.590461401136985,-0.66738180392146,0.615064610722324,0.408051022728875,-1.51058506284295,0.354249509141301,-0.112382661837672
1.51178116845085,-0.635736453948977,-0.164375831769667,1.04361245835618,-0.38816750592136,-2.52850068885039,0.164372909246388,1.56836473435279,0.35339849564175,0.0953540096781045,-0.540872744514261,0.0738305318446132,-1.59055514942723,-0.527275410724916,1.08427900648207,-1.7997723953362,0.759842255891014,1.3956049282303,-0.0716744876824941,0.304032006042898
0.389843236411431,-0.461644730360566,0.420694643254513,0.0990784868971982,0.652536452171517,-0.935902558513312,0.33262360885001,1.29675556994775,0.726813665899557,-0.462819419956343,-0.216375790780247,0.705945571302218,1.30449707663973,1.34184616376387,0.122831641432163,-0.262705141643009,-2.28715352045041,-0.708421944079962,-0.133144306285028,-0.354012804948049
-0.621240580541804,1.43228223854166,-0.400246743977644,-0.45413690915436,1.12477244653513,-0.967239457935565,-0.385207999091431,-0.237596251443612,0.668260975976705,-1.46888215609457,-1.62193729284198,0.334980103391354,0.196011733697651,0.243844628486594,-0.494249394753101,-1.21014187687842,0.517838261588457,0.827938353109991,-0.0880773843693027,-0.851242489529453
-2.2146998871775,-0.650696353310367,-1.37020787754746,-0.65578185245044,-0.772110803023928,0.0474885923277959,-1.39875402655789,-1.22415013568071,-2.42431730928421,0.152686505521528,-1.45096396539936,0.545387805924617,-0.339343445485698,0.195880789394313,0.669588183914499,0.204477252550871,-1.34723625828609,1.70775583721357,0.917788931310637,-1.46117307516936
1.12493091814311,-0.207380743601965,0.987838267454879,-0.0359224226225114,-0.508086216138287,-0.403736793498034,2.67574079585182,-0.327812680140072,-0.235357425015276,1.77376261131718,0.35090973068782,-1.40290590594127,1.26514414014377,-0.015519728626234,-0.351478853334928,-0.0139941045119107,0.363159858868327,-0.779166556871574,0.031439264369752,0.264251846213868
-0.0449336090152309,-0.392807929441984,1.51974502549955,1.0691614606768,0.523620590498017,0.231496128244633,-0.423686088681983,-2.41245027627225,1.97963332091796,-0.648070933515048,-0.174546928731224,0.677053890943881,0.939773685073443,-0.297577328151777,-0.11498040088108,-0.235200839818886,1.31475256465827,-0.706899068671983,1.35893058212786,-1.90735794401727
-0.0161902630989461,-0.319992868548507,-0.308740569225614,-0.483974930301277,1.01775422653797,-0.422372407926746,-0.298601511933064,-0.31379287344339,0.796794538639531,-0.199817475668204,-0.591428470216157,-0.789800446142907,1.27795248593622,-0.167679147061436,0.0729869418013214,-0.188318654237954,-0.448305910907794,-1.99290251051536,0.113494845099203,-0.925231266230656
0.943836210685299,-0.279113302976559,-1.25328975560769,-0.121010111327444,-0.251164588087978,0.374118394695298,-1.79234172685298,1.65987870464572,-1.70927618064586,0.689243732977183,-1.33402726089608,-0.465728889434096,-0.291160143634804,1.15647857993652,1.08877461255298,0.951283068840505,-0.80816446825925,1.89987653291093,0.174306546340086,-0.11157129294476
0.821221195098089,0.494188331267827,0.642241305677824,-1.29414000382084,-1.42999344738861,-0.366005774997015,-0.248008225068098,0.130953100607517,-1.66366871188344,0.0361455098365949,-1.09729850119228,-0.104852065234789,0.776172449681573,-1.33876400921731,1.29256873846574,-0.154014785973495,-0.0862684990395799,-0.756206935872664,-0.053480404684855,-0.965234425432678
0.593901321217509,-0.177330482269606,-0.0447091368939791,0.494312836014856,1.70912103210088,1.19010144652106,-0.247303918374605,1.09588868268958,0.49110955231555,1.94353631225286,2.03610360936432,-1.64785108730534,0.295725633211195,1.08676877525818,1.28251129409906,1.85424450475186,1.58542427252084,-0.377955779724224,-0.424758034043152,-0.162898923853373
0.918977371608218,-0.505957462114257,-1.73321840682484,1.30790152011415,1.43506957231162,-0.737327525257229,-0.255510378526346,0.489340956943913,-0.174055485572285,0.737213733789873,-0.326489593374826,-0.0995369519713592,-0.517199554781421,-0.350684196699262,0.979056118294658,-1.90416735438949,0.101057448186687,-1.36395480148574,0.207911552099919,0.860184054944303
